[2025-05-12 14:37:12,134][__main__][INFO] - Starting training...
[2025-05-12 14:37:12,134][__main__][INFO] - Original Hydra directory: /fs/cml-scratch/amishab/equibot
[2025-05-12 14:37:12,134][__main__][INFO] - Target output directory: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 14:37:12,134][__main__][INFO] - Changed working directory to: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 14:37:12,135][__main__][WARNING] - Hydra config directory not found at /fs/cml-scratch/amishab/equibot/.hydra
[2025-05-12 14:37:14,913][__main__][INFO] - Successfully initialized wandb
[2025-05-12 14:37:35,169][__main__][INFO] - Initialized dataloader with 1787 samples
[2025-05-12 15:01:11,041][__main__][INFO] - Starting training...
[2025-05-12 15:01:11,042][__main__][INFO] - Original Hydra directory: /fs/cml-scratch/amishab/equibot
[2025-05-12 15:01:11,042][__main__][INFO] - Target output directory: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 15:01:11,042][__main__][INFO] - Changed working directory to: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 15:01:11,042][__main__][WARNING] - Hydra config directory not found at /fs/cml-scratch/amishab/equibot/.hydra
[2025-05-12 15:01:13,955][__main__][INFO] - Successfully initialized wandb
[2025-05-12 15:01:27,546][__main__][INFO] - Initialized dataloader with 1787 samples
[2025-05-12 15:02:06,315][__main__][INFO] - Initialized evaluation environment
[2025-05-12 15:02:19,338][__main__][INFO] - Starting training from scratch
[2025-05-12 15:02:29,342][__main__][INFO] - Epoch 0, Batch 0, Metrics: {'loss': tensor(1.1317, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.214212, 'mean_pred_noise_norm': 4.876837}
[2025-05-12 15:06:32,974][__main__][INFO] - Epoch 32, Batch 44, Metrics: {'loss': tensor(0.0533, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.953229, 'mean_pred_noise_norm': 14.355887}
[2025-05-12 15:06:33,089][__main__][INFO] - Epoch 32, Batch 45, Metrics: {'loss': tensor(0.0693, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.946272, 'mean_pred_noise_norm': 14.225627}
[2025-05-12 15:06:33,204][__main__][INFO] - Epoch 32, Batch 46, Metrics: {'loss': tensor(0.0868, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.965698, 'mean_pred_noise_norm': 14.253811}
[2025-05-12 15:06:33,320][__main__][INFO] - Epoch 32, Batch 47, Metrics: {'loss': tensor(0.0798, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.894594, 'mean_pred_noise_norm': 14.142541}
[2025-05-12 15:06:33,435][__main__][INFO] - Epoch 32, Batch 48, Metrics: {'loss': tensor(0.0843, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.763416, 'mean_pred_noise_norm': 14.094721}
[2025-05-12 15:06:33,550][__main__][INFO] - Epoch 32, Batch 49, Metrics: {'loss': tensor(0.0556, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.076506, 'mean_pred_noise_norm': 14.531092}
[2025-05-12 15:06:33,666][__main__][INFO] - Epoch 32, Batch 50, Metrics: {'loss': tensor(0.0453, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.736002, 'mean_pred_noise_norm': 14.374662}
[2025-05-12 15:06:33,781][__main__][INFO] - Epoch 32, Batch 51, Metrics: {'loss': tensor(0.0706, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.982204, 'mean_pred_noise_norm': 14.328951}
[2025-05-12 15:06:33,897][__main__][INFO] - Epoch 32, Batch 52, Metrics: {'loss': tensor(0.0889, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.061469, 'mean_pred_noise_norm': 14.218194}
[2025-05-12 15:06:34,012][__main__][INFO] - Epoch 32, Batch 53, Metrics: {'loss': tensor(0.0420, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.933908, 'mean_pred_noise_norm': 14.499941}
[2025-05-12 15:06:34,127][__main__][INFO] - Epoch 32, Batch 54, Metrics: {'loss': tensor(0.0656, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.019602, 'mean_pred_noise_norm': 14.450581}
[2025-05-12 15:06:34,759][__main__][INFO] - Epoch 33, Batch 0, Metrics: {'loss': tensor(0.0731, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.0601845, 'mean_pred_noise_norm': 14.387252}
[2025-05-12 15:06:34,893][__main__][INFO] - Epoch 33, Batch 1, Metrics: {'loss': tensor(0.0677, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.869112, 'mean_pred_noise_norm': 14.38841}
[2025-05-12 15:06:35,025][__main__][INFO] - Epoch 33, Batch 2, Metrics: {'loss': tensor(0.0717, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.068831, 'mean_pred_noise_norm': 14.323862}
[2025-05-12 15:06:35,157][__main__][INFO] - Epoch 33, Batch 3, Metrics: {'loss': tensor(0.0527, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.781886, 'mean_pred_noise_norm': 14.438962}
[2025-05-12 15:06:35,288][__main__][INFO] - Epoch 33, Batch 4, Metrics: {'loss': tensor(0.0657, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.919931, 'mean_pred_noise_norm': 14.39423}
[2025-05-12 15:06:35,420][__main__][INFO] - Epoch 33, Batch 5, Metrics: {'loss': tensor(0.0493, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.034902, 'mean_pred_noise_norm': 14.618789}
[2025-05-12 15:06:35,552][__main__][INFO] - Epoch 33, Batch 6, Metrics: {'loss': tensor(0.0526, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.150925, 'mean_pred_noise_norm': 14.558021}
[2025-05-12 15:06:35,684][__main__][INFO] - Epoch 33, Batch 7, Metrics: {'loss': tensor(0.0602, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.88809, 'mean_pred_noise_norm': 14.37126}
[2025-05-12 15:06:35,815][__main__][INFO] - Epoch 33, Batch 8, Metrics: {'loss': tensor(0.0465, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.067785, 'mean_pred_noise_norm': 14.42906}
[2025-05-12 15:06:35,946][__main__][INFO] - Epoch 33, Batch 9, Metrics: {'loss': tensor(0.0649, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.136387, 'mean_pred_noise_norm': 14.275627}
[2025-05-12 15:06:36,077][__main__][INFO] - Epoch 33, Batch 10, Metrics: {'loss': tensor(0.0440, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.726291, 'mean_pred_noise_norm': 14.414776}
[2025-05-12 15:06:36,208][__main__][INFO] - Epoch 33, Batch 11, Metrics: {'loss': tensor(0.0366, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.894108, 'mean_pred_noise_norm': 14.556732}
[2025-05-12 15:06:36,340][__main__][INFO] - Epoch 33, Batch 12, Metrics: {'loss': tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.66514, 'mean_pred_noise_norm': 14.489931}
[2025-05-12 15:06:36,471][__main__][INFO] - Epoch 33, Batch 13, Metrics: {'loss': tensor(0.0522, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.225412, 'mean_pred_noise_norm': 14.500307}
[2025-05-12 15:06:36,602][__main__][INFO] - Epoch 33, Batch 14, Metrics: {'loss': tensor(0.0580, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.822271, 'mean_pred_noise_norm': 14.295542}
[2025-05-12 15:06:36,734][__main__][INFO] - Epoch 33, Batch 15, Metrics: {'loss': tensor(0.0726, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.918297, 'mean_pred_noise_norm': 14.334575}
[2025-05-12 15:06:36,860][__main__][INFO] - Epoch 33, Batch 16, Metrics: {'loss': tensor(0.0505, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.816431, 'mean_pred_noise_norm': 14.461395}
[2025-05-12 15:06:36,986][__main__][INFO] - Epoch 33, Batch 17, Metrics: {'loss': tensor(0.0574, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.974562, 'mean_pred_noise_norm': 14.444194}
[2025-05-12 15:06:37,111][__main__][INFO] - Epoch 33, Batch 18, Metrics: {'loss': tensor(0.0605, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.891699, 'mean_pred_noise_norm': 14.464897}
[2025-05-12 15:06:37,243][__main__][INFO] - Epoch 33, Batch 19, Metrics: {'loss': tensor(0.0514, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.695747, 'mean_pred_noise_norm': 14.201332}
[2025-05-12 15:06:37,368][__main__][INFO] - Epoch 33, Batch 20, Metrics: {'loss': tensor(0.0577, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.03544, 'mean_pred_noise_norm': 14.335852}
[2025-05-12 15:06:37,494][__main__][INFO] - Epoch 33, Batch 21, Metrics: {'loss': tensor(0.0639, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.838719, 'mean_pred_noise_norm': 14.291757}
[2025-05-12 15:06:37,625][__main__][INFO] - Epoch 33, Batch 22, Metrics: {'loss': tensor(0.0357, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.89657, 'mean_pred_noise_norm': 14.444744}
[2025-05-12 15:06:37,749][__main__][INFO] - Epoch 33, Batch 23, Metrics: {'loss': tensor(0.0465, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.86099, 'mean_pred_noise_norm': 14.486759}
[2025-05-12 15:06:37,881][__main__][INFO] - Epoch 33, Batch 24, Metrics: {'loss': tensor(0.1099, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.123543, 'mean_pred_noise_norm': 13.8855915}
[2025-05-12 15:06:38,012][__main__][INFO] - Epoch 33, Batch 25, Metrics: {'loss': tensor(0.0614, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.887136, 'mean_pred_noise_norm': 14.224655}
[2025-05-12 15:06:38,144][__main__][INFO] - Epoch 33, Batch 26, Metrics: {'loss': tensor(0.0595, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.123117, 'mean_pred_noise_norm': 14.4498205}
[2025-05-12 15:06:38,275][__main__][INFO] - Epoch 33, Batch 27, Metrics: {'loss': tensor(0.0578, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.045348, 'mean_pred_noise_norm': 14.491985}
[2025-05-12 15:06:38,399][__main__][INFO] - Epoch 33, Batch 28, Metrics: {'loss': tensor(0.0534, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.192679, 'mean_pred_noise_norm': 14.539125}
[2025-05-12 15:06:38,531][__main__][INFO] - Epoch 33, Batch 29, Metrics: {'loss': tensor(0.0557, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.040125, 'mean_pred_noise_norm': 14.542282}
[2025-05-12 15:06:38,662][__main__][INFO] - Epoch 33, Batch 30, Metrics: {'loss': tensor(0.0547, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.875837, 'mean_pred_noise_norm': 14.4454155}
[2025-05-12 15:06:38,794][__main__][INFO] - Epoch 33, Batch 31, Metrics: {'loss': tensor(0.0529, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.994892, 'mean_pred_noise_norm': 14.588593}
[2025-05-12 15:06:38,918][__main__][INFO] - Epoch 33, Batch 32, Metrics: {'loss': tensor(0.0485, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.002247, 'mean_pred_noise_norm': 14.618119}
[2025-05-12 15:06:39,049][__main__][INFO] - Epoch 33, Batch 33, Metrics: {'loss': tensor(0.0419, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.120878, 'mean_pred_noise_norm': 14.689945}
[2025-05-12 15:06:39,181][__main__][INFO] - Epoch 33, Batch 34, Metrics: {'loss': tensor(0.0748, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.994036, 'mean_pred_noise_norm': 14.3387165}
[2025-05-12 15:06:39,314][__main__][INFO] - Epoch 33, Batch 35, Metrics: {'loss': tensor(0.0508, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.863233, 'mean_pred_noise_norm': 14.518005}
[2025-05-12 15:06:39,446][__main__][INFO] - Epoch 33, Batch 36, Metrics: {'loss': tensor(0.0805, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.747015, 'mean_pred_noise_norm': 14.064828}
[2025-05-12 15:06:39,560][__main__][INFO] - Epoch 33, Batch 37, Metrics: {'loss': tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.099869, 'mean_pred_noise_norm': 14.631546}
[2025-05-12 15:06:39,687][__main__][INFO] - Epoch 33, Batch 38, Metrics: {'loss': tensor(0.0430, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.974249, 'mean_pred_noise_norm': 14.582378}
[2025-05-12 15:06:39,801][__main__][INFO] - Epoch 33, Batch 39, Metrics: {'loss': tensor(0.0504, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.840797, 'mean_pred_noise_norm': 14.30096}
[2025-05-12 15:06:39,915][__main__][INFO] - Epoch 33, Batch 40, Metrics: {'loss': tensor(0.0620, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.995226, 'mean_pred_noise_norm': 14.246622}
[2025-05-12 15:06:40,030][__main__][INFO] - Epoch 33, Batch 41, Metrics: {'loss': tensor(0.0535, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.949093, 'mean_pred_noise_norm': 14.253483}
[2025-05-12 15:06:40,145][__main__][INFO] - Epoch 33, Batch 42, Metrics: {'loss': tensor(0.0458, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.815069, 'mean_pred_noise_norm': 14.5097885}
[2025-05-12 15:06:40,261][__main__][INFO] - Epoch 33, Batch 43, Metrics: {'loss': tensor(0.0886, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.828243, 'mean_pred_noise_norm': 14.165627}
[2025-05-12 15:06:40,376][__main__][INFO] - Epoch 33, Batch 44, Metrics: {'loss': tensor(0.0753, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.82219, 'mean_pred_noise_norm': 14.324643}
[2025-05-12 15:06:40,492][__main__][INFO] - Epoch 33, Batch 45, Metrics: {'loss': tensor(0.0523, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.173611, 'mean_pred_noise_norm': 14.489216}
[2025-05-12 15:06:40,607][__main__][INFO] - Epoch 33, Batch 46, Metrics: {'loss': tensor(0.0927, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.979246, 'mean_pred_noise_norm': 14.309007}
[2025-05-12 15:06:40,722][__main__][INFO] - Epoch 33, Batch 47, Metrics: {'loss': tensor(0.0477, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.733765, 'mean_pred_noise_norm': 14.32882}
[2025-05-12 15:06:40,838][__main__][INFO] - Epoch 33, Batch 48, Metrics: {'loss': tensor(0.0759, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.311614, 'mean_pred_noise_norm': 14.306082}
[2025-05-12 15:06:40,954][__main__][INFO] - Epoch 33, Batch 49, Metrics: {'loss': tensor(0.0496, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.880999, 'mean_pred_noise_norm': 14.449843}
[2025-05-12 15:06:41,071][__main__][INFO] - Epoch 33, Batch 50, Metrics: {'loss': tensor(0.0769, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.932687, 'mean_pred_noise_norm': 14.246847}
[2025-05-12 15:06:41,188][__main__][INFO] - Epoch 33, Batch 51, Metrics: {'loss': tensor(0.0411, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.043162, 'mean_pred_noise_norm': 14.555135}
[2025-05-12 15:06:41,304][__main__][INFO] - Epoch 33, Batch 52, Metrics: {'loss': tensor(0.0568, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.00037, 'mean_pred_noise_norm': 14.464033}
[2025-05-12 15:06:41,420][__main__][INFO] - Epoch 33, Batch 53, Metrics: {'loss': tensor(0.0512, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.071087, 'mean_pred_noise_norm': 14.5990715}
[2025-05-12 15:06:41,536][__main__][INFO] - Epoch 33, Batch 54, Metrics: {'loss': tensor(0.0712, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.884757, 'mean_pred_noise_norm': 14.656725}
[2025-05-12 15:06:42,171][__main__][INFO] - Epoch 34, Batch 0, Metrics: {'loss': tensor(0.0498, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.848601, 'mean_pred_noise_norm': 14.559309}
[2025-05-12 15:06:42,287][__main__][INFO] - Epoch 34, Batch 1, Metrics: {'loss': tensor(0.0543, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.145153, 'mean_pred_noise_norm': 14.524519}
[2025-05-12 15:06:42,414][__main__][INFO] - Epoch 34, Batch 2, Metrics: {'loss': tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.967789, 'mean_pred_noise_norm': 14.536665}
[2025-05-12 15:06:42,546][__main__][INFO] - Epoch 34, Batch 3, Metrics: {'loss': tensor(0.0462, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.944344, 'mean_pred_noise_norm': 14.477461}
[2025-05-12 15:06:42,678][__main__][INFO] - Epoch 34, Batch 4, Metrics: {'loss': tensor(0.0927, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.101719, 'mean_pred_noise_norm': 14.293533}
[2025-05-12 15:06:42,812][__main__][INFO] - Epoch 34, Batch 5, Metrics: {'loss': tensor(0.0870, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.950161, 'mean_pred_noise_norm': 14.202459}
[2025-05-12 15:06:42,944][__main__][INFO] - Epoch 34, Batch 6, Metrics: {'loss': tensor(0.0410, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.051108, 'mean_pred_noise_norm': 14.593565}
[2025-05-12 15:06:43,076][__main__][INFO] - Epoch 34, Batch 7, Metrics: {'loss': tensor(0.0659, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.0808325, 'mean_pred_noise_norm': 14.35911}
[2025-05-12 15:06:43,209][__main__][INFO] - Epoch 34, Batch 8, Metrics: {'loss': tensor(0.0606, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.905687, 'mean_pred_noise_norm': 14.249002}
[2025-05-12 15:06:43,335][__main__][INFO] - Epoch 34, Batch 9, Metrics: {'loss': tensor(0.0357, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.014488, 'mean_pred_noise_norm': 14.621718}
[2025-05-12 15:06:43,467][__main__][INFO] - Epoch 34, Batch 10, Metrics: {'loss': tensor(0.0774, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.009148, 'mean_pred_noise_norm': 14.343348}
[2025-05-12 15:06:43,599][__main__][INFO] - Epoch 34, Batch 11, Metrics: {'loss': tensor(0.0557, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.061019, 'mean_pred_noise_norm': 14.594143}
[2025-05-12 15:06:43,731][__main__][INFO] - Epoch 34, Batch 12, Metrics: {'loss': tensor(0.0375, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.851072, 'mean_pred_noise_norm': 14.568521}
[2025-05-12 15:06:43,863][__main__][INFO] - Epoch 34, Batch 13, Metrics: {'loss': tensor(0.0537, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.829969, 'mean_pred_noise_norm': 14.4205065}
[2025-05-12 15:06:43,994][__main__][INFO] - Epoch 34, Batch 14, Metrics: {'loss': tensor(0.0364, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.719043, 'mean_pred_noise_norm': 14.584961}
[2025-05-12 15:06:44,126][__main__][INFO] - Epoch 34, Batch 15, Metrics: {'loss': tensor(0.0587, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.872148, 'mean_pred_noise_norm': 14.423722}
[2025-05-12 15:06:44,258][__main__][INFO] - Epoch 34, Batch 16, Metrics: {'loss': tensor(0.0589, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.79496, 'mean_pred_noise_norm': 14.227221}
[2025-05-12 15:06:44,385][__main__][INFO] - Epoch 34, Batch 17, Metrics: {'loss': tensor(0.0500, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.880671, 'mean_pred_noise_norm': 14.383571}
[2025-05-12 15:06:44,517][__main__][INFO] - Epoch 34, Batch 18, Metrics: {'loss': tensor(0.0459, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.932969, 'mean_pred_noise_norm': 14.345076}
[2025-05-12 15:06:44,648][__main__][INFO] - Epoch 34, Batch 19, Metrics: {'loss': tensor(0.0897, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.116828, 'mean_pred_noise_norm': 14.024281}
[2025-05-12 15:06:44,780][__main__][INFO] - Epoch 34, Batch 20, Metrics: {'loss': tensor(0.0512, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.721202, 'mean_pred_noise_norm': 14.343109}
[2025-05-12 15:06:44,907][__main__][INFO] - Epoch 34, Batch 21, Metrics: {'loss': tensor(0.0653, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.826521, 'mean_pred_noise_norm': 14.243107}
[2025-05-12 15:06:45,038][__main__][INFO] - Epoch 34, Batch 22, Metrics: {'loss': tensor(0.0442, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.966289, 'mean_pred_noise_norm': 14.390074}
[2025-05-12 15:06:45,170][__main__][INFO] - Epoch 34, Batch 23, Metrics: {'loss': tensor(0.0623, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.040464, 'mean_pred_noise_norm': 14.453641}
[2025-05-12 15:06:45,302][__main__][INFO] - Epoch 34, Batch 24, Metrics: {'loss': tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.98929, 'mean_pred_noise_norm': 14.56098}
[2025-05-12 15:06:45,434][__main__][INFO] - Epoch 34, Batch 25, Metrics: {'loss': tensor(0.0800, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.962629, 'mean_pred_noise_norm': 14.325877}
[2025-05-12 15:06:45,561][__main__][INFO] - Epoch 34, Batch 26, Metrics: {'loss': tensor(0.0733, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.061643, 'mean_pred_noise_norm': 14.311861}
[2025-05-12 15:06:45,693][__main__][INFO] - Epoch 34, Batch 27, Metrics: {'loss': tensor(0.0369, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.913421, 'mean_pred_noise_norm': 14.719577}
[2025-05-12 15:06:45,821][__main__][INFO] - Epoch 34, Batch 28, Metrics: {'loss': tensor(0.0616, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.85479, 'mean_pred_noise_norm': 14.286116}
[2025-05-12 15:06:45,953][__main__][INFO] - Epoch 34, Batch 29, Metrics: {'loss': tensor(0.0860, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.818998, 'mean_pred_noise_norm': 14.2026005}
[2025-05-12 15:06:46,085][__main__][INFO] - Epoch 34, Batch 30, Metrics: {'loss': tensor(0.0700, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.025767, 'mean_pred_noise_norm': 14.153921}
[2025-05-12 15:06:46,217][__main__][INFO] - Epoch 34, Batch 31, Metrics: {'loss': tensor(0.0538, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.025436, 'mean_pred_noise_norm': 14.470339}
[2025-05-12 15:06:46,348][__main__][INFO] - Epoch 34, Batch 32, Metrics: {'loss': tensor(0.0500, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.024645, 'mean_pred_noise_norm': 14.467783}
[2025-05-12 15:06:46,473][__main__][INFO] - Epoch 34, Batch 33, Metrics: {'loss': tensor(0.0669, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.986113, 'mean_pred_noise_norm': 14.356881}
[2025-05-12 15:06:46,605][__main__][INFO] - Epoch 34, Batch 34, Metrics: {'loss': tensor(0.0645, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.885992, 'mean_pred_noise_norm': 14.311157}
[2025-05-12 15:06:46,737][__main__][INFO] - Epoch 34, Batch 35, Metrics: {'loss': tensor(0.0529, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.835162, 'mean_pred_noise_norm': 14.423529}
[2025-05-12 15:06:46,869][__main__][INFO] - Epoch 34, Batch 36, Metrics: {'loss': tensor(0.0295, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.107243, 'mean_pred_noise_norm': 14.72913}
[2025-05-12 15:06:47,000][__main__][INFO] - Epoch 34, Batch 37, Metrics: {'loss': tensor(0.0578, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.0973015, 'mean_pred_noise_norm': 14.507819}
[2025-05-12 15:06:47,132][__main__][INFO] - Epoch 34, Batch 38, Metrics: {'loss': tensor(0.0676, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.885402, 'mean_pred_noise_norm': 14.4608555}
[2025-05-12 15:06:47,246][__main__][INFO] - Epoch 34, Batch 39, Metrics: {'loss': tensor(0.0375, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.920254, 'mean_pred_noise_norm': 14.582232}
